Quizzes_Avg,Assignments_Avg,Midterm_Score,Participation_Score,Projects_Score,At_Risk
0.020547094525386795,1.0642816469015632,-1.221023426925315,-0.4872988336636011,0.7454200916390068,1
1.347656637148946,0.2812337669949375,1.710248201848228,1.6624421577501207,-1.5850990657614257,0
0.7860354531050813,-0.3104209010322794,-0.38609724261588446,0.038965704650150416,-0.18755799087733133,0
1.2996492057259934,-0.4468925825462929,-1.723924057075089,0.7787149141666508,1.2246210555739054,0
0.6545082437271269,2.115280023439362,-1.8072777526800234,0.49572360582812347,-0.6012732925381687,1
-1.4170453039756545,-0.002527473226273132,0.4335474308326416,0.6992787574400464,-0.6883307023848622,0
1.6212332326550918,1.089245978885834,-0.44097175888913265,-1.3263432390883565,1.3424952476672167,1
1.4568242209326487,0.7231024431165302,-1.871182252643807,-0.6163825883443331,1.310908045864433,1
-1.145441616610179,-1.1966546864738918,0.8204475012655481,-2.215035242467239,1.3702303516891723,0
-1.1914761398924627,2.1260979006325464,1.0663409033001054,0.45104076766940876,0.18301381563824057,0
0.2106039120765309,-0.34453882141078246,0.7579322295618466,-0.18941324593883627,1.6483518114648932,0
0.9274272031863817,-1.5969161426216991,-1.4217669105072,1.3099442122758156,1.13448196750255,0
-0.3049827486850505,-0.5334356000917654,0.6099794198630875,-1.4454974741782625,-0.4194542772831268,1
-1.11321745031258,-0.3869781857840432,-2.2205731600544922,-0.2986379614379166,0.40489464781388573,0
0.1172195934181832,-1.3972014867475333,-0.9931899922718264,-1.5696164690635814,-1.5512006052901464,0
-0.4516355871414699,0.7963311502703906,-0.602816851188715,0.5801245223501403,0.10366060135320097,0
-0.40494342781229553,-0.34037809941340424,1.2156829412589474,1.7418783144767251,-1.0065139790811863,1
0.5591510169281099,0.834609792646272,-0.6382421718208121,1.329803251457466,-0.9279311843523115,1
1.3502871813365056,-1.7550235785220805,-2.217794703534328,2.2184952548363484,-1.535792214166838,0
0.27505224467172884,2.3025125133213926,-0.7966141934701885,2.357508529107906,-0.6405646899026062,0
0.699227494915631,0.2812337669949375,-0.1853537590339996,1.3645565700253555,-0.16598624330470024,0
0.6084737204448427,0.9602635969671018,1.690104392077035,-1.0433519307498296,0.29241339261373206,0
0.25071971093680695,1.1949283176192476,1.6567629138350608,-1.3809555968378968,-0.8462667113987766,0
-0.5397588174246986,-1.0693365933541108,-1.511372133282505,-0.24402560368837628,1.0312457469763816,0
-0.3194507417166254,-1.3181477687973422,-1.493312165901436,2.466733244606986,-0.013443171183944388,0
-0.5233179162524543,-1.1483903113043012,-1.5843066169368232,-0.41779219652782296,0.43725226917283405,0
1.4548513127919795,-0.7564502991512502,1.0232748272375565,-1.480250792746152,-0.948732512368779,0
1.1562845475040227,-1.0834830481451978,-2.240022355695644,2.2184952548363484,1.1159918981545787,0
0.34344639354826456,1.0210101381288277,-1.7350378831557467,-0.551840711003967,0.3840933197974183,0
1.437752775572845,-0.03248467160739799,-0.022814052604376356,0.9624110265969221,1.3016630111904488,0
1.352917725524064,0.4543198020858813,-1.2335264812660554,1.4439927267519592,-1.4040504700625491,1
1.4883907511833572,-1.5860982654285156,-1.8802122363343419,1.7170545154996606,-0.5542776996120774,0
-0.8324068582906473,1.7998972960380752,-0.7653565576183377,1.6078298000005806,-1.5850990657614257,0
0.7978729019490968,-1.073497315351489,-1.1223882204594753,1.6823011969317712,-1.1898738334485588,0
0.44143416453484025,-0.2846244246485327,-0.13464692754099727,0.8482215513024289,-0.5003483306804969,1
0.8511414217471684,-1.483744504293005,1.8158295496144785,-0.46247503468653767,1.4257005597330832,0
-0.6956185605375749,-1.2141297188628808,-1.746846323366446,0.8432567915070165,0.12523234892583315,1
0.7229023926036627,0.9868922177503247,-0.7118712696051714,1.6872659567271837,-0.7476530082096012,0
-0.21422897421426226,1.0983995672800664,1.6192537508128406,-0.7256073038434138,0.8563605077268289,0
1.1806170812389445,1.0334923041209623,1.3893364737692284,-0.993704332795702,-1.9448849984906826,0
1.0536933241892181,0.514234198848131,-0.6215714326998255,-0.7603606224113029,-0.5951099360888453,0
-0.8666039327289157,2.180187286598466,0.6481831970153491,0.26734465523913675,0.2939542317260637,0
-0.9573577071997044,0.32700170896610037,-1.898966817845452,-2.2100704826718265,0.22615731078350493,0
0.7985305379959868,0.08651197751762534,0.7044469415486803,1.399309888593245,0.32014849663568756,0
0.24808916674924747,-0.7531217215533476,1.7894342126729161,-1.7781363804709172,-1.2052822245718677,0
0.27044879234349994,-1.3722371547632628,-0.024897894994499806,-1.8079249392433938,-0.7222291628561421,0
0.9129592101548069,0.49759131085861696,-0.18743760142412305,-1.4852155525415647,1.5682281776236877,0
1.2496688661623703,-0.47352120332951564,-1.484282182210901,0.3964284099198684,1.7315571235307596,0
-0.775850158258127,0.39690183852205874,0.3765890721692699,-1.0483166905452426,-0.8185316073768211,0
0.26518770396838187,-0.9253756122448158,0.19598939835857807,-0.6412063873213965,0.46267611452629315,0
1.1641761800667,1.7042006900983702,0.4523020123437526,2.158918137291396,-1.0912601302593834,0
1.3081984743355601,2.375741220475254,-2.156668660090709,1.736913554681312,-0.6005028729820029,0
-0.616702234910802,-0.44189971614943857,0.021641251718255615,1.761737353658375,1.0320161665325476,0
-1.2190968538618334,1.7216757224873604,0.21474397986968813,0.40139316971528155,-0.08971470724432176,0
-0.79623687571171,1.8489938156071415,-1.400233872475925,1.8312439907941538,1.252356159595861,0
1.546920359356547,0.2812337669949375,-1.3967608018257196,1.399309888593245,0.4018129695892235,0
-0.041270693882251616,-0.3570209874029183,-1.114052850898982,2.2631780929950636,0.4025833891453894,1
-0.1852929881511115,1.3621893419138609,0.7009738708984748,-2.1504933651268736,-1.8901852100029368,0
-1.5189788912435696,-0.8313432951040629,0.26197774071248403,-2.32425995796632,0.8671463815131449,0
-1.3940280423345128,0.8163026158578068,1.2601382455815795,-1.5994050278360579,1.7461950950979026,1
0.6367520704611034,1.1491603756480835,-1.0327829976841705,2.144023857905157,-0.19834386466364742,0
0.3776434679865324,0.2812337669949375,1.5359000552079056,0.5404064439868381,-1.4094434069557071,0
0.33095130865735906,-0.9212148902474375,0.8343397838663708,-0.3532503191874573,1.7431134168732405,0
-1.1987101364082502,1.748304343270582,-0.6187929761796606,0.0786837830134523,-0.9025073389988524,1
-0.40428579176540635,-0.03165252720792306,-1.8677091819936016,1.652512638159295,-0.4441077030804212,0
1.1095923881748493,-0.8829362478715557,-1.1939334758537112,2.144023857905157,-1.7222337467588726,1
-0.9862936932628541,0.4742912676732975,1.7227512561889677,1.1560366586180197,-1.5935736808792453,0
1.3404226406331585,1.8090508844323079,-0.9716569542405519,1.3049794524804024,-1.1860217356677318,0
-1.162540153829313,2.2401016833607157,-0.8903871010257403,-0.8795148575012088,0.09210430801072016,0
-1.0053651386226574,1.3297357103343088,-1.4745575843903251,-0.14969516757553405,0.12831402715049536,0
0.009367281728260561,-1.7600164449189348,1.0975985391519563,1.9255744269069963,0.31475555974253006,0
1.5462627233096577,-1.2224511628576378,-1.1161366932891055,1.4340632071611343,0.22846856945200134,0
-0.4779410290170602,-1.4662694719040155,-0.8883032586356168,0.9276577080290335,-0.1128272939292845,0
0.6025549960228346,-1.362251421969554,-0.5382177370948904,-2.1455286053314606,1.0689963052284874,0
0.3736976517051946,-0.18975996310830381,-0.4576424980101203,-2.2696476002167794,1.5767027927415074,0
-1.0698134712178553,-0.37532816419138343,-0.5507207914356301,-1.822819218629632,-0.9810901337277267,1
-0.7455989001011979,0.2812337669949375,-0.16590456339284804,0.4162874491015193,-1.5188429839311985,0
1.4969400197929248,1.8872724579830227,1.1295507891338485,0.19287325830794583,-0.38324455814335157,0
-0.9540695269652552,0.7771918290824494,1.1496945989050404,2.213530495040936,-1.9186907335810577,0
0.7235600286505528,0.2812337669949375,1.0621732185198596,0.9822700657785735,1.382557064587819,0
1.6100534198579657,0.2812337669949375,-1.8433976874421623,-1.0085986121819404,-1.0966530671525414,0
-1.1684588782513212,-0.07658832477960976,1.0677301315601884,-1.6689116649718365,0.09518598623538127,0
-0.24908368469942024,-0.46187118173685593,-1.763517062487433,1.75180783406755,-1.5773948701997713,0
-0.8251728617748598,0.04074403554646252,-1.745457095106364,-0.18444848614342346,0.11059437735869013,0
-0.8330644943375374,0.7563882190955571,1.6852420931667476,0.7737501543712376,-1.8701543015426352,1
-1.17043178639199,0.2679194566033267,1.1496945989050404,0.33685129237491557,0.941106658905026,0
0.5742766460065748,1.7033685456988954,0.03692276257916026,-1.937008693924125,1.659908104807374,0
0.8925724927012237,1.9621654539358355,1.3816957183387761,-2.185246683694763,-0.837792096280957,0
0.6637151483835838,0.17055856186467064,1.8582010115469871,-0.5965235491626818,-1.0257744679853222,0
1.4785262104800112,-0.7855753531328995,0.2800377080935536,-0.6709949460938731,-0.29464630918432644,1
-1.0829661921556506,2.149397943817866,0.2890676917840879,0.8780101100749059,0.3679145091179447,0
-0.5101651953146596,1.2748141799689134,0.8794897023190432,0.6694901986675701,-1.2923396344185611,0
-0.4286183255003273,0.880377734617436,-1.2974309812298388,2.342614249721667,1.074389242121646,0
-0.798867419899269,1.3180856887416492,-1.5683304919458771,1.791525912430852,-1.2553594957226206,0
-1.0941460049527767,0.2812337669949375,0.9003281262202768,-0.0007523737131518177,-1.9995847869784278,1
0.03896090383830048,-1.5020516810814701,-0.8278718293220392,0.014141905673086652,-0.0011164582852977382,0
1.1819323533327237,-1.1458938781058745,-1.7023910190438138,0.8780101100749059,-1.576624450643606,0
1.577171617513477,-1.1700260656906696,-0.9529023727294413,-1.902255375356236,0.6691485555786284,0
